Income_per_month,Age,Rent_per_month,Loan_Repayment_per_month,Insurance_premium,Healthcare_cost_per_month,Education_cost_per_month,Desired_Savings_per_month,Dependents_0,Dependents_1,Dependents_2,Dependents_3,Dependents_4,Occupation_Professional,Occupation_Retired,Occupation_Self_Employed,Occupation_Student,Risk_Tolerance
35590,28,10677,0,993,1074,1996,3546,0,0,1,0,0,1,0,0,0,0.02675168586807078
11401,60,2280,0,557,495,928,1087,0,0,0,0,1,0,0,0,1,0.005804068303696312
38221,48,7644,0,1198,1640,3088,3430,0,1,0,0,0,0,0,1,0,0.027324057669682943
36829,59,7365,0,813,1155,0,2540,1,0,0,0,0,1,0,0,0,0.022317540368579664
47855,46,14356,4140,2379,2142,0,6042,1,0,0,0,0,0,0,1,0,0.03631832998375139
27080,50,8124,5327,1057,1161,2154,0,0,0,1,0,0,0,1,0,0,0.022571486956469985
16314,39,4894,0,602,751,1336,1008,0,0,1,0,0,0,0,1,0,0.009640050551242651
50724,44,10144,0,1555,2149,2837,6456,0,1,0,0,0,1,0,0,0,0.047126931630833084
10491,25,2098,1391,352,328,705,982,0,1,0,0,0,1,0,0,0,0.00623954702277385
96375,23,19275,0,3216,4361,7054,10674,0,0,0,1,0,0,0,0,1,0.08233622925028222
24929,63,3739,0,700,974,1309,1756,0,0,0,0,1,1,0,0,0,0.016115688542445782
36511,42,10953,0,1107,1304,0,3438,1,0,0,0,0,0,1,0,0,0.025868824683608342
46901,51,9380,4040,2258,1671,2426,5711,0,0,0,1,0,0,0,0,1,0.03737181153195263
48122,26,14436,0,1209,1562,4403,5414,0,1,0,0,0,1,0,0,0,0.035266832393268034
9718,53,1943,0,338,309,616,703,0,0,1,0,0,1,0,0,0,0.004362723021646963
58001,48,11600,0,2734,1868,4487,6928,0,0,0,1,0,1,0,0,0,0.05445963935616604
38233,36,7646,0,1645,1821,2559,2691,0,0,1,0,0,1,0,0,0,0.026492779385885727
18047,18,5414,2271,900,713,1462,960,0,0,0,0,1,0,1,0,0,0.011462315715127479
16468,41,3293,0,715,626,1048,1640,0,0,1,0,0,1,0,0,0,0.008449675920506782
22964,51,3444,0,481,779,0,2158,1,0,0,0,0,0,0,0,1,0.014069236156439034
10614,34,1592,0,278,413,896,599,0,0,0,0,1,1,0,0,0,0.004471840696131084
118986,51,35695,0,5702,5226,11188,19080,0,0,1,0,0,0,0,0,1,0.11639185545677651
98506,52,19701,6062,4778,3498,6507,10895,0,0,0,1,0,0,0,0,1,0.08747368776076644
43058,53,12917,3060,1571,2137,0,5866,1,0,0,0,0,1,0,0,0,0.032408941300643
25090,30,5018,0,840,1160,0,1927,1,0,0,0,0,0,1,0,0,0.01549371779788629
25623,42,5124,2137,992,936,1669,1946,0,1,0,0,0,1,0,0,0,0.019008298895133946
55017,29,16505,0,2585,2739,3201,6365,0,1,0,0,0,1,0,0,0,0.05107996738373512
122420,38,24484,0,4164,3706,7643,23701,0,0,0,1,0,0,0,0,1,0.11538698087266364
19008,54,3801,0,745,905,1875,1099,0,1,0,0,0,0,0,1,0,0.009914828695170848
12269,63,3680,0,329,486,875,1179,0,0,1,0,0,0,0,1,0,0.007228549945143569
103472,55,20694,19345,3780,3410,9201,13152,0,1,0,0,0,0,1,0,0,0.10444942197391889
7181,18,1436,0,172,357,0,546,1,0,0,0,0,0,0,0,1,0.0027358776929746072
13388,23,2008,0,274,427,1115,1201,0,0,0,1,0,0,1,0,0,0.006134397263725515
24623,62,7387,4736,917,1156,2384,0,0,0,1,0,0,1,0,0,0,0.021589427886112893
8609,62,2582,0,352,350,0,583,1,0,0,0,0,1,0,0,0,0.004091912793154552
73033,28,21910,0,1970,3460,0,9664,1,0,0,0,0,0,1,0,0,0.05933025555359364
59544,33,8931,0,1549,2397,5610,6331,0,0,0,0,1,0,0,0,1,0.053005398348950385
18941,39,3788,0,767,609,1389,1714,0,1,0,0,0,1,0,0,0,0.009741232394855201
83503,63,16700,0,3210,4149,5228,10060,0,0,1,0,0,0,0,0,1,0.07164170517197938
95643,28,28693,0,4270,3491,8430,14193,0,0,0,1,0,1,0,0,0,0.08192654198153729
27403,54,8220,0,770,1269,1801,1992,0,0,0,1,0,1,0,0,0,0.02039111742450545
20919,43,4183,0,858,983,1879,1701,0,0,0,1,0,0,1,0,0,0.015405431679440048
182888,43,54866,0,4700,7123,12454,32144,0,0,0,0,1,0,1,0,0,0.16803030693809853
53416,59,8012,0,1465,2109,4266,7605,0,0,1,0,0,0,0,0,1,0.049483873399690105
36827,38,7365,0,1295,1246,0,3312,1,0,0,0,0,0,0,1,0,0.023391853472818788
89302,43,26790,0,4019,2906,5791,13045,0,0,0,0,1,0,0,1,0,0.07454919520755174
38196,32,11458,4254,1099,1288,2314,3740,0,1,0,0,0,0,0,1,0,0.033006112573728826
20019,56,6005,1727,518,952,0,1216,1,0,0,0,0,1,0,0,0,0.014849923518429975
31986,52,6397,3153,1233,1564,1903,2179,0,0,0,1,0,0,0,1,0,0.024568340399529404
68863,28,20658,0,2087,2470,3655,9150,0,1,0,0,0,0,1,0,0,0.058554528085897437
6094,26,1218,0,195,195,407,383,0,0,1,0,0,0,0,1,0,0.0024055487329454036
23825,59,3573,2378,898,1099,1931,2320,0,0,1,0,0,0,0,1,0,0.018841646446830927
90707,40,27212,12058,2061,3040,5584,11645,0,0,0,0,1,0,0,1,0,0.08226282281472018
19919,21,2987,0,583,723,1208,1356,0,0,1,0,0,0,0,1,0,0.008820676013752795
103346,47,20669,0,3873,3656,7662,18779,0,0,0,1,0,0,0,1,0,0.09784780266762955
93036,45,13955,7016,2245,4141,7310,11954,0,0,0,0,1,0,0,0,1,0.08342542203740554
28467,42,5693,0,1034,1150,1524,1733,0,0,0,0,1,0,1,0,0,0.0187047533642963
19036,39,5710,0,790,682,1629,1391,0,0,0,1,0,0,0,1,0,0.010337411689082083
23838,42,3575,0,834,955,1233,2132,0,0,1,0,0,1,0,0,0,0.01580519915959551
252873,43,75862,0,8883,9075,13985,39099,0,1,0,0,0,0,0,0,1,0.25474909878720664
134388,46,26877,18354,3309,5120,6723,21903,0,0,0,0,1,1,0,0,0,0.131380656015459
33165,63,4974,0,693,1314,1766,1729,0,1,0,0,0,0,1,0,0,0.02117478072307323
18442,58,5532,0,408,567,1135,1769,0,1,0,0,0,0,0,1,0,0.00984836611162143
32944,49,6588,3477,1162,1222,2265,2389,0,1,0,0,0,0,1,0,0,0.02555337540646334
36461,43,5469,5241,1220,1425,2947,2721,0,1,0,0,0,0,0,1,0,0.027812111268284652
11095,45,2219,0,492,460,1096,986,0,0,0,1,0,0,0,1,0,0.005710822290955335
31983,37,6396,0,1001,1067,0,1881,1,0,0,0,0,1,0,0,0,0.019272165271613732
86411,19,17282,11651,4144,3035,6605,11290,0,0,1,0,0,0,1,0,0,0.08281337108143551
7111,40,1422,845,214,287,0,505,1,0,0,0,0,0,0,1,0,0.003376696035854084
58117,56,8717,0,2132,2822,0,5913,1,0,0,0,0,0,1,0,0,0.04828457095922372
90110,22,18022,6116,3619,4215,8152,10565,0,0,0,0,1,0,0,1,0,0.08296911176229012
19158,38,3831,0,824,956,0,1485,1,0,0,0,0,0,1,0,0,0.008692710740948689
116342,39,23268,0,4607,3847,0,19185,1,0,0,0,0,0,1,0,0,0.10274024239995397
17269,28,3453,0,410,787,1281,1183,0,0,0,1,0,0,0,1,0,0.00866394335403924
42694,47,6404,3142,1733,1675,3818,6099,0,1,0,0,0,0,1,0,0,0.0342669177034499
23471,45,7041,0,470,1098,0,1942,1,0,0,0,0,0,0,1,0,0.016173223316264685
23467,53,4693,0,705,1151,0,1887,1,0,0,0,0,0,0,1,0,0.015496693734463132
18308,34,3661,1866,629,713,1540,1603,0,0,0,0,1,0,0,1,0,0.011286735457093938
52460,38,15738,8448,1698,1591,4168,4381,0,0,1,0,0,0,0,0,1,0.05288536890701785
59159,54,8873,5929,1650,1841,4256,7664,0,0,0,0,1,0,0,1,0,0.05748021498165831
28493,53,4273,2619,1304,1337,2688,1831,0,0,1,0,0,0,1,0,0,0.022288772981670216
10106,42,3032,0,503,482,586,879,0,0,1,0,0,0,0,0,1,0.005712806248673229
41418,41,8283,0,1648,1881,3233,4402,0,0,1,0,0,0,0,1,0,0.030384312449533074
42047,47,8409,0,997,1327,3996,5633,0,0,0,1,0,0,1,0,0,0.03161337425576786
25224,59,5044,4265,645,770,1415,1804,0,0,0,1,0,0,1,0,0,0.020153042498358274
133617,52,20042,24164,2686,5964,9012,23667,0,1,0,0,0,0,1,0,0,0.13558962231396923
8585,38,2575,0,266,366,497,557,0,0,1,0,0,0,0,0,1,0.00451052787163
5090,23,763,807,227,174,374,476,0,0,0,1,0,1,0,0,0,0.0025583134772231733
16718,38,3343,0,452,565,1417,932,0,0,0,1,0,1,0,0,0,0.008159026114835441
52960,25,10592,0,1701,2048,0,6113,1,0,0,0,0,0,0,0,1,0.04587703826856042
12890,22,3867,0,625,479,649,1179,0,0,1,0,0,0,0,1,0,0.00734064355620453
13686,57,2052,0,491,571,1066,1207,0,0,0,0,1,1,0,0,0,0.0063446967818221855
64200,27,12840,0,3094,2827,0,8055,1,0,0,0,0,1,0,0,0,0.05378906164751817
43433,48,13030,0,933,1423,4006,5866,0,0,0,1,0,0,1,0,0,0.0324387006664114
40562,47,12168,4753,1631,2015,2904,2995,0,0,0,1,0,0,1,0,0,0.03555053834692675
56055,38,11211,4588,1341,2004,3479,8053,0,0,0,1,0,0,0,1,0,0.05693958650353244
21349,53,6404,4253,445,1045,1615,225,0,0,0,1,0,1,0,0,0,0.018550004662300636
22153,44,4430,2231,618,678,1834,1247,0,0,0,0,1,0,1,0,0,0.017368557841295287
57341,55,8601,6588,1180,1818,5568,7544,0,1,0,0,0,0,0,0,1,0.056458476756943356
10229,52,2045,0,253,423,982,849,0,1,0,0,0,0,0,1,0,0.005105715186997935
5403,49,1621,0,140,239,330,286,0,0,1,0,0,0,1,0,0,0.0025067305765579524
21212,43,6363,0,1058,995,1213,1241,0,0,0,1,0,0,1,0,0,0.015441142918362124
63174,21,18952,0,1375,2478,6177,7609,0,0,1,0,0,0,1,0,0,0.05897215118551393
36805,44,5520,4722,1785,1149,2768,3241,0,0,0,0,1,0,0,0,1,0.02878921044434701
59562,53,17868,0,1876,2182,3027,8154,0,0,1,0,0,0,0,0,1,0.05512922508595497
5978,54,1793,805,216,296,335,420,0,1,0,0,0,0,1,0,0,0.0036782576089738374
38613,44,5791,2048,811,1863,3618,1952,0,1,0,0,0,0,0,1,0,0.02710284638413786
50617,64,10123,9343,1020,1811,4551,6277,0,1,0,0,0,0,1,0,0,0.0544437676944229
10181,23,2036,0,278,490,575,528,0,0,1,0,0,1,0,0,0,0.004496640167604748
59790,35,8968,0,2428,2643,3891,6555,0,0,0,1,0,0,1,0,0,0.05343095727943846
27439,43,5487,4995,1120,1017,0,1745,1,0,0,0,0,0,0,0,1,0.021169820828778496
350116,61,105035,0,13151,17323,28435,81174,0,1,0,0,0,1,0,0,0,0.357315744886845
5256,41,1051,0,178,209,423,478,0,0,1,0,0,0,0,0,1,0.002202193066861359
89701,24,26910,6162,2440,4122,0,13213,1,0,0,0,0,0,0,1,0,0.0757990885698244
21886,61,4377,0,987,872,1871,1362,0,1,0,0,0,0,0,1,0,0.01556315631801255
8227,31,1234,0,306,306,414,798,0,1,0,0,0,0,1,0,0,0.003332056987201489
19680,30,2952,0,596,853,1892,1064,0,0,0,0,1,0,0,1,0,0.009213499641895632
37456,43,7491,0,915,1539,1977,2281,0,1,0,0,0,1,0,0,0,0.024542548949196795
68797,60,13759,0,2736,3022,0,8184,1,0,0,0,0,0,0,0,1,0.05711814269814282
118957,60,35687,0,3076,3671,0,20227,1,0,0,0,0,0,1,0,0,0.10713173280851039
93570,19,18714,16595,3341,2856,7477,12660,0,0,0,1,0,0,0,1,0,0.08901125499213361
13858,63,2771,0,458,491,0,1283,1,0,0,0,0,0,0,0,1,0.006062974785881363
74093,64,14818,0,1927,2745,3901,10093,0,0,1,0,0,0,0,0,1,0.06344200792392712
41026,40,8205,3016,1780,1660,2773,4863,0,0,1,0,0,0,0,1,0,0.0327114948526217
17770,45,3554,1535,599,547,1159,904,0,1,0,0,0,0,1,0,0,0.009668817938152103
25321,18,7596,0,525,927,2232,1880,0,0,0,1,0,0,0,0,1,0.0190797213729781
17001,49,3400,0,596,615,1497,1585,0,1,0,0,0,0,1,0,0,0.008979392631184245
30903,29,9271,0,809,1323,2483,2754,0,0,0,1,0,0,0,0,1,0.023848163747934203
16734,63,5020,2139,833,742,1292,1222,0,0,0,0,1,0,1,0,0,0.010915735363847925
13181,52,3954,0,519,624,940,891,0,0,0,1,0,0,1,0,0,0.007600542017248528
44013,43,6602,0,1008,1366,3145,4741,0,0,0,0,1,0,0,1,0,0.02982086845765143
49609,48,9921,0,1743,1712,4411,6468,0,0,0,0,1,0,0,0,1,0.037544415853409334
25819,29,3872,0,822,925,2419,1802,0,1,0,0,0,0,0,1,0,0.01758976912684037
89596,46,17919,17607,3384,2843,6973,7319,0,0,1,0,0,1,0,0,0,0.08419023773765333
24357,22,7307,0,969,1169,2077,2019,0,0,0,1,0,0,1,0,0,0.018744432518654163
23546,52,7063,0,791,1021,1336,1349,0,1,0,0,0,0,0,0,1,0.016846776961489396
50886,24,15265,0,1993,2123,4901,6891,0,0,0,0,1,0,0,1,0,0.049329124697694446
26984,33,5396,0,772,1107,2521,2329,0,0,0,0,1,1,0,0,0,0.0190648416900939
32105,49,9631,0,677,1062,0,2140,1,0,0,0,0,0,1,0,0,0.021564628414639228
3994,34,1198,0,86,197,0,355,1,0,0,0,0,0,0,0,1,0.001578238364583974
30403,38,4560,0,1385,1299,2016,2126,0,0,0,1,0,0,0,1,0,0.020616296625486318
6954,44,2086,0,210,223,632,619,0,0,1,0,0,0,0,0,1,0.003792335177752692
11295,57,2259,1380,545,473,0,709,1,0,0,0,0,0,1,0,0,0.0058090281979910445
10308,64,2061,1110,352,359,1018,657,0,0,0,0,1,1,0,0,0,0.005937985449654097
13028,32,1954,0,590,479,694,984,0,1,0,0,0,0,1,0,0,0.005527306202050222
19338,40,3867,0,466,650,1452,1822,0,0,1,0,0,0,0,0,1,0.01004973781998758
20328,25,4065,2597,929,949,1019,1198,0,0,0,1,0,0,1,0,0,0.016141479992778394
51040,42,7656,4335,2457,1770,4543,5588,0,1,0,0,0,0,0,1,0,0.05013461153115905
35841,28,7168,6802,1742,1512,2701,2032,0,0,0,1,0,0,0,0,1,0.029225681142283497
6555,38,983,1247,190,316,611,547,0,1,0,0,0,0,0,0,1,0.0038379662052642335
32067,27,4810,0,1332,1277,3047,2791,0,1,0,0,0,0,0,0,1,0.02297621433092018
38698,26,11609,0,846,1503,3633,3050,0,0,1,0,0,1,0,0,0,0.03001728027172285
23065,18,6919,0,661,952,1328,1968,0,0,0,1,0,1,0,0,0,0.017022357219522936
28573,39,5714,0,854,1051,0,2396,1,0,0,0,0,0,0,0,1,0.017680039203004507
34933,23,6986,0,1441,1103,3277,2543,0,1,0,0,0,1,0,0,0,0.024530645202889435
55305,47,8295,0,1639,2014,3210,5533,0,1,0,0,0,1,0,0,0,0.04797904147066818
8510,51,2553,1288,187,272,0,474,1,0,0,0,0,0,0,1,0,0.0050144531319748515
24673,30,4934,0,839,1010,1415,1625,0,0,1,0,0,1,0,0,0,0.017107667401392343
100269,39,20053,7340,2907,3076,9559,23817,0,0,1,0,0,1,0,0,0,0.10469741668865554
93179,23,18635,0,4019,4450,8424,13236,0,0,1,0,0,1,0,0,0,0.08319627492098888
59260,58,17778,0,2100,1825,5579,8887,0,0,0,0,1,0,0,0,1,0.05647930831298124
46092,63,13827,5662,1347,1497,4472,4153,0,0,0,0,1,0,0,0,1,0.037041482571923426
112719,41,33815,12096,2439,5060,8366,13925,0,0,1,0,0,1,0,0,0,0.11230787849449353
139139,38,27827,0,3690,6695,10954,23101,0,0,1,0,0,0,0,1,0,0.1307418216302974
27056,56,5411,0,679,1126,0,1920,1,0,0,0,0,1,0,0,0,0.016486688635691797
13813,40,4144,0,420,558,1372,838,0,0,0,0,1,0,0,1,0,0.00816497798798912
24166,22,4833,0,510,1070,2301,1544,0,0,0,1,0,0,1,0,0,0.017551081951341453
357292,24,53593,71235,7596,16899,28862,54358,0,0,1,0,0,0,0,1,0,0.3572284507472577
8548,20,2564,0,405,402,454,799,0,0,1,0,0,1,0,0,0,0.004709915622278258
20589,30,4117,0,962,955,1741,1959,0,0,1,0,0,0,0,1,0,0.015311193687840124
9689,29,2906,0,400,433,942,493,0,1,0,0,0,0,0,1,0,0.005436044147027139
33148,23,4972,0,1380,1075,2996,3095,0,0,0,0,1,0,0,1,0,0.023612072779504924
11462,51,1719,0,256,490,975,804,0,0,0,1,0,0,1,0,0,0.005071987905793752
27500,32,8250,0,672,1092,1457,2693,0,1,0,0,0,1,0,0,0,0.020602408921461066
6303,64,1260,0,179,199,517,448,0,1,0,0,0,0,0,1,0,0.002642631680233631
49170,35,14751,0,1721,1635,2908,5558,0,0,0,1,0,1,0,0,0,0.03483432961076734
79764,20,11964,4611,3624,3620,7227,11526,0,0,0,1,0,0,1,0,0,0.07643990691270387
22066,39,4413,0,1092,1049,1153,1343,0,0,0,1,0,0,0,0,1,0.015396503869709529
26926,52,5385,0,1167,1325,1439,1609,0,0,0,1,0,1,0,0,0,0.017887362784524335
26323,45,5264,2336,647,961,1337,1652,0,0,0,1,0,0,0,0,1,0.018986475360237124
34671,58,10401,4290,1627,1690,1740,2782,0,0,1,0,0,0,1,0,0,0.030050015574068084
29097,59,5819,0,1186,891,1544,2132,0,0,0,1,0,0,1,0,0,0.01922653424410219
55461,29,16638,9637,1256,2606,3258,4928,0,0,0,1,0,0,0,0,1,0.05635035106131818
80449,18,16089,12820,2430,3455,4501,8738,0,0,0,0,1,1,0,0,0,0.07879982461813774
15641,53,3128,3025,689,760,1167,914,0,0,1,0,0,0,0,0,1,0.01041280208236202
23423,47,3513,1911,1081,850,1876,1898,0,1,0,0,0,0,1,0,0,0.017796100729501253
61712,40,12342,0,2619,2476,5399,8744,0,0,1,0,0,0,1,0,0,0.05905746136738334
9620,54,1924,0,331,438,0,719,1,0,0,0,0,1,0,0,0,0.0039054207676725993
6200,45,1860,405,309,278,355,427,0,0,0,1,0,1,0,0,0,0.003439190703967717
35954,22,7190,0,721,1647,1819,3371,0,1,0,0,0,0,0,1,0,0.024643730792809345
44624,53,13387,0,1034,1603,0,6529,1,0,0,0,0,0,0,0,1,0.0304636707582488
16833,64,5049,2331,569,555,1551,1208,0,1,0,0,0,1,0,0,0,0.011151826332277206
18883,27,3776,2169,779,689,1207,992,0,0,1,0,0,1,0,0,0,0.010918711300424766
16330,22,3266,1629,339,746,0,1234,1,0,0,0,0,0,0,0,1,0.008619304305386644
14994,31,2998,0,492,602,762,1281,0,0,0,1,0,0,1,0,0,0.007274180972655111
52247,41,7837,0,1438,2271,2662,5541,0,0,0,1,0,0,0,0,1,0.04552984566792913
11667,45,2333,0,429,580,0,619,1,0,0,0,0,0,0,0,1,0.0047208273897266706
24258,38,4851,4034,713,893,1797,1262,0,0,1,0,0,0,1,0,0,0.02036830191074968
14540,62,2908,0,575,601,0,1377,1,0,0,0,0,0,0,0,1,0.006514325166702048
9364,57,1404,0,228,322,801,663,0,0,1,0,0,1,0,0,0,0.003936172112299943
60179,29,12035,0,2575,2372,5430,8340,0,1,0,0,0,0,0,0,1,0.057488150812529885
19793,37,2968,2619,719,832,1286,1395,0,0,1,0,0,1,0,0,0,0.011333358463464427
34881,49,10464,3426,1484,1520,0,2312,1,0,0,0,0,0,1,0,0,0.027240731445531432
8977,55,1795,0,311,374,0,884,1,0,0,0,0,0,0,0,1,0.0037457121713822036
16570,57,3314,2165,520,744,1109,1001,0,1,0,0,0,0,0,1,0,0.009987243151873947
54930,59,10986,10430,1489,1994,0,8038,1,0,0,0,0,0,0,0,1,0.056172786845566744
237701,38,47540,21224,11069,10353,17700,40245,0,0,0,0,1,0,0,0,1,0.2549316228972528
6173,34,1234,0,204,194,0,589,1,0,0,0,0,1,0,0,0,0.0022617117983981527
25541,18,5108,0,875,1074,1546,1395,0,0,0,0,1,1,0,0,0,0.016559103092394896
41721,61,8344,4914,1494,1589,0,5135,1,0,0,0,0,0,0,1,0,0.03239505359661775
18325,45,2748,0,652,662,0,953,1,0,0,0,0,0,0,1,0,0.0068079509089502286
59193,19,17758,0,2226,1946,3866,6751,0,1,0,0,0,0,1,0,0,0.05424338796491569
14996,34,2999,1397,360,734,1174,818,0,0,0,0,1,0,1,0,0,0.00858557702418246
33929,56,10178,4625,1527,1482,2835,1737,0,1,0,0,0,0,0,0,1,0.029728614423769402
19757,31,3951,3660,599,872,1839,1786,0,0,0,0,1,1,0,0,0,0.014001781594030668
79578,31,23873,0,1955,3738,7837,11408,0,0,0,0,1,0,0,0,1,0.06859633007501344
17463,61,3492,0,439,851,1455,1155,0,0,0,1,0,1,0,0,0,0.00892582577280113
22639,35,4527,0,698,712,2042,1219,0,0,0,0,1,0,1,0,0,0.015850830187107052
63927,57,19178,0,1773,2568,6103,6566,0,1,0,0,0,1,0,0,0,0.058739036153661495
13180,51,1977,0,593,402,1228,860,0,1,0,0,0,1,0,0,0,0.005873506823822571
31696,60,9508,0,1469,1021,2021,2950,0,0,1,0,0,0,1,0,0,0.024176508750245514
6980,18,1047,0,288,290,0,421,1,0,0,0,0,0,1,0,0,0.002189297341695054
12564,59,3769,0,557,621,976,792,0,0,0,1,0,1,0,0,0,0.007253349416617233
40727,35,8145,6022,830,1762,0,4892,1,0,0,0,0,0,0,1,0,0.031229478437355542
13580,51,2716,1075,306,582,1209,972,0,1,0,0,0,1,0,0,0,0.007788026021589428
19405,40,3881,0,859,764,1424,1493,0,0,0,1,0,0,1,0,0,0.009897965054568757
44507,33,8901,0,1517,1925,3404,4923,0,0,0,0,1,0,0,1,0,0.03266288788853332
18875,36,3775,0,909,585,1337,984,0,1,0,0,0,0,0,1,0,0.009010143975811588
57943,54,11588,0,2635,2025,4276,8484,0,1,0,0,0,0,0,0,1,0.05573135625333553
35649,23,5347,2473,1074,1268,2513,1820,0,1,0,0,0,0,1,0,0,0.024595123828720963
42510,41,12753,2349,1259,1643,3722,5404,0,1,0,0,0,0,0,0,1,0.03385822241356392
80961,34,24288,14257,3762,3230,7878,0,0,0,0,1,0,0,1,0,0,0.07159210622903205
38747,33,5812,4678,1280,1785,0,3155,1,0,0,0,0,0,0,1,0,0.02759288394045746
102747,56,30824,0,3439,4402,0,17262,1,0,0,0,0,0,0,1,0,0.09360808502449196
62190,58,18657,7053,2241,2596,4562,4853,0,0,0,0,1,0,1,0,0,0.0608400473769103
19735,23,5920,0,848,618,1898,1856,0,1,0,0,0,0,0,1,0,0.011225232767839252
84412,33,16882,0,2606,4125,8105,8589,0,1,0,0,0,0,1,0,0,0.0747465990004821
37050,26,7410,0,1205,1405,0,2156,1,0,0,0,0,1,0,0,0,0.022594302470225754
21877,46,6563,1960,732,962,1517,1807,0,0,0,0,1,0,1,0,0,0.01809667032376206
37483,21,11245,0,1692,1402,2355,1900,0,0,1,0,0,0,1,0,0,0.027442103153897585
73043,43,14608,0,2374,3205,3702,7650,0,0,0,1,0,1,0,0,0,0.06291129923439072
43173,55,12952,4943,1941,1598,0,5148,1,0,0,0,0,0,0,1,0,0.03313506982539188
128909,43,38672,13259,4719,4960,8989,17755,0,0,0,1,0,0,0,1,0,0.130006765295818
71551,31,14310,11559,2719,2217,0,9536,1,0,0,0,0,0,0,1,0,0.06751606509762063
45591,52,9118,7114,1785,1405,2682,5474,0,0,0,0,1,0,0,0,1,0.0376396458238682
13201,60,3960,1543,415,531,882,1241,0,1,0,0,0,0,0,0,1,0.009151996952640946
25982,41,5196,3847,992,1289,1901,2324,0,0,1,0,0,0,1,0,0,0.021585459970677106
31770,25,4765,4397,805,1183,2737,2211,0,0,0,1,0,0,1,0,0,0.025548415512168604
52378,57,15713,7655,1545,1696,3401,5862,0,0,1,0,0,0,1,0,0,0.052956791384862006
49952,42,14985,0,2276,1576,4751,5006,0,1,0,0,0,1,0,0,0,0.03651771773439964
34357,21,6871,5631,1062,1389,0,2652,1,0,0,0,0,1,0,0,0,0.02544624168969711
33032,32,9909,0,1046,1503,1910,1790,0,0,0,0,1,0,0,0,1,0.024156669173066584
53386,33,10677,3405,2508,2419,4107,7472,0,1,0,0,0,1,0,0,0,0.05468977845144164
15094,28,2264,2638,456,631,1153,1261,0,0,1,0,0,0,1,0,0,0.009345432830135524
116467,45,34940,0,4594,4285,8366,20330,0,0,1,0,0,1,0,0,0,0.11213527417303683
5832,24,1166,538,281,284,440,396,0,0,1,0,0,0,1,0,0,0.0029174098241618275
96113,55,14416,0,4800,4132,0,10065,1,0,0,0,0,0,0,1,0,0.07495491456086088
28934,41,4340,0,1044,1009,2735,2656,0,0,1,0,0,0,0,1,0,0.020591497154012654
66904,48,13380,7175,2562,2725,0,7700,1,0,0,0,0,0,0,0,1,0.060056384078342524
40135,21,12040,0,1325,1510,2923,4240,0,0,1,0,0,0,1,0,0,0.031632221854087844
39568,54,7913,3619,1681,1772,2854,3487,0,0,0,1,0,0,0,1,0,0.03138224318163331
46740,52,9348,8133,1943,1502,3929,4404,0,0,0,1,0,0,1,0,0,0.03925657136395109
57308,23,11461,10342,1800,2076,4604,6011,0,1,0,0,0,1,0,0,0,0.06032521034911704
23060,63,3459,0,500,964,2009,2236,0,1,0,0,0,0,0,1,0,0.016149415823649968
68651,50,13730,4879,2662,2496,3821,9540,0,0,0,0,1,1,0,0,0,0.06550532395053596
12599,49,2519,1616,264,562,1089,721,0,0,1,0,0,0,1,0,0,0.007545983180006468
29872,63,5974,3204,1169,943,2662,2341,0,0,1,0,0,0,0,0,1,0.023727142327142722
58555,55,11711,0,2601,2146,0,6721,1,0,0,0,0,0,0,1,0,0.05088057963308686
66500,52,19950,0,2480,2279,6495,7594,0,1,0,0,0,0,0,0,1,0.06176060375801271
43372,34,8674,3352,1300,1380,3600,6385,0,0,0,1,0,0,0,1,0,0.035975105298555875
21899,49,6569,2923,768,1046,0,2081,1,0,0,0,0,0,0,1,0,0.017939937664048503
61470,31,18441,6444,1891,2142,5147,8340,0,0,0,1,0,0,0,1,0,0.06200066264187778
17561,36,3512,2763,409,774,0,1284,1,0,0,0,0,0,0,0,1,0.0101737351773559
121793,41,18268,0,3595,4292,9712,24114,0,1,0,0,0,0,0,1,0,0.12032802756907644
28035,56,5607,4918,970,949,2500,2696,0,0,1,0,0,1,0,0,0,0.024199324264001287
8753,28,2626,455,264,411,707,658,0,0,1,0,0,0,1,0,0,0.005309070853081979
11535,24,1730,0,238,508,774,1074,0,1,0,0,0,0,0,1,0,0.005172177770547354
31065,62,6213,4105,707,1297,2374,2728,0,0,0,1,0,0,0,1,0,0.025297444860855126
33550,41,6710,0,794,1216,2499,3165,0,0,0,0,1,1,0,0,0,0.02340574117684404
145027,41,29005,19887,4705,6402,11379,22062,0,0,0,0,1,0,0,0,1,0.14460075826863977
13071,31,2614,0,275,573,1070,842,0,1,0,0,0,0,0,0,1,0.006386359893897941
30962,41,6192,0,1063,1328,0,2736,1,0,0,0,0,1,0,0,0,0.019741371271895455
12854,28,3856,1256,280,475,798,1282,0,0,1,0,0,0,0,1,0,0.008635175967129788
20228,25,6068,3447,957,753,1625,0,0,0,0,1,0,1,0,0,0,0.0167446031390179
115396,61,23079,21514,5747,3865,10072,9323,0,0,0,0,1,1,0,0,0,0.1162083393678714
12086,32,2417,1989,379,499,738,1092,0,0,1,0,0,0,1,0,0,0.007662044706503215
47982,59,9596,0,2085,2043,4010,5515,0,1,0,0,0,0,1,0,0,0.03585904377205913
41080,19,8216,5303,1924,1810,2884,5923,0,0,1,0,0,0,0,1,0,0.034946423221828296
